id;fopt;fhist;precision;runs
f1_1_2_RS-100-10;79.5688307835509;79.48;0.0011170252948514818;1000
f1_1_2_GD-100-10--1.0;79.48000000005;79.48;6.290109069962874E-13;781
f1_1_2_NGD-10-10-10--1.0;79.48000000005001;79.48;6.29189704866383E-13;1712
f1_1_2_NSGA2-10-10-10-9;84.38428331321352;79.48;0.05985786791425884;1000
f1_1_2_KalmanNSGA2-10-10-0.5-1.0;79.85349273220234;79.48;0.004688188601125812;1000
f1_1_2_NSGA2-10-10-100-100-0.2;79.48002044150773;79.48;2.571905523464124E-7;1010
f1_1_2_GBPSO-100-10;79.48000000058931;79.48;7.414568874968886E-12;1000
f1_2_2_RS-100-10;394.59051454256047;394.48;2.801132231496936E-4;1000
f1_2_2_GD-100-10--1.0;394.48000000005;394.48;1.266613394307622E-13;811
f1_2_2_NGD-10-10-10--1.0;394.48000000005;394.48;1.266613394307622E-13;1682
f1_2_2_NSGA2-10-10-10-9;395.0672375657705;394.48;0.0014875299103849942;1000
f1_2_2_KalmanNSGA2-10-10-0.5-1.0;394.6238149984012;394.48;3.6450209888156304E-4;1000
f1_2_2_NSGA2-10-10-100-100-0.2;394.48000201349436;394.48;5.1041734263646685E-9;1010
f1_2_2_GBPSO-100-10;394.4800000003038;394.48;7.700548326709619E-13;1000
f1_3_2_RS-100-10;-246.67144529237868;-247.11;0.0017763110048076346;1000
f1_3_2_GD-100-10--1.0;-247.10999999995002;-247.11;2.023138961923261E-13;151
f1_3_2_NGD-10-10-10--1.0;-247.10999999995002;-247.11;2.023138961923261E-13;1596
f1_3_2_NSGA2-10-10-10-9;-247.02863223485207;-247.11;3.2933172935676507E-4;1000
f1_3_2_KalmanNSGA2-10-10-0.5-1.0;-247.01872024703414;-247.11;3.694573872178098E-4;1000
f1_3_2_NSGA2-10-10-100-100-0.2;-247.10999995776575;-247.11;1.7091280123531026E-10;1010
f1_3_2_GBPSO-100-10;-247.10999999993177;-247.11;2.7615444272756844E-13;1000
f1_4_2_RS-100-10;-151.67958875936003;-152.04;0.0023733157424068525;1000
f1_4_2_GD-100-10--1.0;-152.03999999995;-152.04;3.288199611160804E-13;121
f1_4_2_NGD-10-10-10--1.0;-152.03999999995003;-152.04;3.286330253792322E-13;1652
f1_4_2_NSGA2-10-10-10-9;-148.84865044887053;-152.04;0.021212827711304873;1000
f1_4_2_KalmanNSGA2-10-10-0.5-1.0;-151.82467497433154;-152.04;0.0014172428939733643;1000
f1_4_2_NSGA2-10-10-100-100-0.2;-152.03999999961104;-152.04;2.5582155587712207E-12;1010
f1_4_2_GBPSO-100-10;-152.03999999999536;-152.04;3.0470525106261005E-14;1000
f1_5_2_RS-100-10;-25.038774495736625;-25.25;0.008400503149317432;1000
f1_5_2_GD-100-10--1.0;-25.24999999995;-25.25;1.9802333590292183E-12;151
f1_5_2_NGD-10-10-10--1.0;-25.24999999999956;-25.25;1.744698994737687E-14;1622
f1_5_2_NSGA2-10-10-10-9;-22.628561849472273;-25.25;0.10950362956888274;1000
f1_5_2_KalmanNSGA2-10-10-0.5-1.0;-24.69543493289881;-25.25;0.02220683703510614;1000
f1_5_2_NSGA2-10-10-100-100-0.2;-25.24999016417049;-25.25;3.8953787820990907E-7;1010
f1_5_2_GBPSO-100-10;-25.249999999989143;-25.25;4.299838812838283E-13;1000
f2_1_2_RS-100-10;3583.137408779302;-209.88;2.0;1000
f2_1_2_GD-100-10--1.0;-208.20653791430678;-209.88;0.008005338292122759;961
f2_1_2_NGD-10-10-10--1.0;-209.08483482280562;-209.88;0.0037958564113414407;1413
f2_1_2_NSGA2-10-10-10-9;-208.1181860856396;-209.88;0.008429768228704426;1000
f2_1_2_KalmanNSGA2-10-10-0.5-1.0;3382.1510062358216;-209.88;2.0;1000
f2_1_2_NSGA2-10-10-100-100-0.2;-209.87117005786;-209.88;4.207226933406903E-5;1010
f2_1_2_GBPSO-100-10;-209.87999226704832;-209.88;3.6844634149216414E-8;1000
f2_2_2_RS-100-10;3543.1123949635794;-92.09;2.0;1000
f2_2_2_GD-100-10--1.0;-91.64949577759906;-92.09;0.004794877884438509;991
f2_2_2_NGD-10-10-10--1.0;-80.07582739256215;-92.09;0.139565124965756;1022
f2_2_2_NSGA2-10-10-10-9;157688.38028161315;-92.09;2.0;1000
f2_2_2_KalmanNSGA2-10-10-0.5-1.0;-88.02758752617912;-92.09;0.045108448648641095;1000
f2_2_2_NSGA2-10-10-100-100-0.2;-73.75073634765975;-92.09;0.22116717588487775;1010
f2_2_2_GBPSO-100-10;-92.08853697668712;-92.09;1.5887011992771196E-5;1000
f2_3_2_RS-100-10;-4.614956952950422;-87.89;1.8004449878162674;1000
f2_3_2_GD-100-10--1.0;-87.83299645040731;-87.89;6.487887270779682E-4;1141
f2_3_2_NGD-10-10-10--1.0;-85.72599299507893;-87.89;0.02492865971146348;1051
f2_3_2_NSGA2-10-10-10-9;36264.261673033296;-87.89;2.0;1000
f2_3_2_KalmanNSGA2-10-10-0.5-1.0;-84.71669735702191;-87.89;0.03676917166677938;1000
