id;fopt;fhist;precision;runs
f1_1_2_RS-200-10;79.48694602928697;79.48;8.73896047004046E-5;2000
f1_1_2_GD-200-10--1.0;79.48000000005;79.48;6.290109069962874E-13;781
f1_1_2_NGD-20-10-10--1.0;79.48000000004998;79.48;6.288321091261918E-13;2523
f1_1_2_NSGA2-10-10-10-19;79.50204452308971;79.48;2.7732091577803983E-4;2000
f1_1_2_KalmanNSGA2-10-10-0.5-1.0;80.03290439981163;79.48;0.006932409661675956;2000
f1_1_2_NSGA2-10-10-200-100-0.2;79.48000000312229;79.48;3.9283858835813034E-11;2010
f1_1_2_GBPSO-200-10;79.48;79.48;0.0;2000
f1_2_2_RS-200-10;394.8215399235692;394.48;8.654231780727888E-4;2000
f1_2_2_GD-200-10--1.0;394.48000000005;394.48;1.266613394307622E-13;811
f1_2_2_NGD-20-10-10--1.0;394.48000000004976;394.48;1.2608495108295444E-13;2463
f1_2_2_NSGA2-10-10-10-19;394.78296536831743;394.48;7.677171782057054E-4;2000
f1_2_2_KalmanNSGA2-10-10-0.5-1.0;394.56495089755487;394.48;2.1532587581534873E-4;2000
f1_2_2_NSGA2-10-10-200-100-0.2;394.48000000000013;394.48;2.8819417390391405E-16;2010
f1_2_2_GBPSO-200-10;394.48;394.48;0.0;2000
f1_3_2_RS-200-10;-246.55234026479502;-247.11;0.0022592759857106804;2000
f1_3_2_GD-200-10--1.0;-247.10999999995002;-247.11;2.023138961923261E-13;151
f1_3_2_NGD-20-10-10--1.0;-247.10999999995022;-247.11;2.0150878119895123E-13;2045
f1_3_2_NSGA2-10-10-10-19;-246.99100706854966;-247.11;4.8165427614213117E-4;2000
f1_3_2_KalmanNSGA2-10-10-0.5-1.0;-246.96710421522306;-247.11;5.784351614670554E-4;2000
f1_3_2_NSGA2-10-10-200-100-0.2;-247.10999999912517;-247.11;3.540320658730178E-12;2010
f1_3_2_GBPSO-200-10;-247.11;-247.11;0.0;2000
f1_4_2_RS-200-10;-151.9987344883141;-152.04;2.714490425394448E-4;2000
f1_4_2_GD-200-10--1.0;-152.03999999995;-152.04;3.288199611160804E-13;121
f1_4_2_NGD-20-10-10--1.0;-152.03999999995006;-152.04;3.284460896423839E-13;2170
f1_4_2_NSGA2-10-10-10-19;-151.70179044489618;-152.04;0.0022269543786413745;2000
f1_4_2_KalmanNSGA2-10-10-0.5-1.0;-151.99233585131392;-152.04;3.1354657426555557E-4;2000
f1_4_2_NSGA2-10-10-200-100-0.2;-152.03999999981238;-152.04;1.2339627989358894E-12;2010
f1_4_2_GBPSO-200-10;-152.04;-152.04;0.0;2000
f1_5_2_RS-200-10;-25.113189869684266;-25.25;0.005432941426852935;2000
f1_5_2_GD-200-10--1.0;-25.24999999995;-25.25;1.9802333590292183E-12;151
f1_5_2_NGD-20-10-10--1.0;-25.249999999998625;-25.25;5.445149281963689E-14;2135
f1_5_2_NSGA2-10-10-10-19;-25.242707843033376;-25.25;2.888400039583276E-4;2000
f1_5_2_KalmanNSGA2-10-10-0.5-1.0;-25.170018602215976;-25.25;0.0031726048502691054;2000
