id;fopt;fhist;precision;runs
f1_1_2_RS-300-10;79.48510991672447;79.48;6.428978946564126E-5;3000
f1_1_2_GD-300-10--1.0;79.48000000005;79.48;6.290109069962874E-13;781
f1_1_2_NGD-30-10-10--1.0;79.48000000004997;79.48;6.286533112560963E-13;3244
f1_1_2_NSGA2-10-10-10-29;81.11316509308408;79.48;0.020339160662752338;3000
f1_1_2_KalmanNSGA2-10-10-0.5-1.0;79.66601338620649;79.48;0.0023376443085014772;3000
f1_1_2_NSGA2-10-10-300-100-0.2;79.48000000000013;79.48;1.6091808308608193E-15;3010
f1_1_2_GBPSO-300-10;79.48;79.48;0.0;3000
f1_2_2_RS-300-10;394.6097375756834;394.48;3.288284449928326E-4;3000
f1_2_2_GD-300-10--1.0;394.48000000005;394.48;1.266613394307622E-13;811
f1_2_2_NGD-30-10-10--1.0;394.48000000005;394.48;1.266613394307622E-13;3304
f1_2_2_NSGA2-10-10-10-29;394.5713308192473;394.48;2.3149525431368208E-4;3000
f1_2_2_KalmanNSGA2-10-10-0.5-1.0;394.52767530205045;394.48;1.2084876622318006E-4;3000
f1_2_2_NSGA2-10-10-300-100-0.2;394.47999999999996;394.48;1.4409708695195703E-16;3010
f1_2_2_GBPSO-300-10;394.48;394.48;0.0;3000
f1_3_2_RS-300-10;-246.87383329780818;-247.11;9.561717864943163E-4;3000
f1_3_2_GD-300-10--1.0;-247.10999999995002;-247.11;2.023138961923261E-13;151
f1_3_2_NGD-30-10-10--1.0;-247.10999999995013;-247.11;2.018538304818262E-13;3101
f1_3_2_NSGA2-10-10-10-29;-246.90016888489407;-247.11;8.495011978380279E-4;3000
f1_3_2_KalmanNSGA2-10-10-0.5-1.0;-246.90549781033963;-247.11;8.279181141758434E-4;3000
f1_3_2_NSGA2-10-10-300-100-0.2;-247.109999999978;-247.11;8.913773140934842E-14;3010
f1_3_2_GBPSO-300-10;-247.11;-247.11;0.0;3000
f1_4_2_RS-300-10;-151.92815599473462;-152.04;7.358929089092186E-4;3000
f1_4_2_GD-300-10--1.0;-152.03999999995;-152.04;3.288199611160804E-13;121
f1_4_2_NGD-30-10-10--1.0;-152.03999999995006;-152.04;3.284460896423839E-13;3067
f1_4_2_NSGA2-10-10-10-29;-151.8995756875631;-152.04;9.240278244070591E-4;3000
f1_4_2_KalmanNSGA2-10-10-0.5-1.0;-152.01864468546415;-152.04;1.4046839258873969E-4;3000
f1_4_2_NSGA2-10-10-300-100-0.2;-152.0399999999999;-152.04;5.608072105446727E-16;3010
f1_4_2_GBPSO-300-10;-152.04;-152.04;0.0;3000
f1_5_2_RS-300-10;-25.228966995210246;-25.25;8.333373696711862E-4;3000
f1_5_2_GD-300-10--1.0;-25.24999999995;-25.25;1.9802333590292183E-12;151
f1_5_2_NGD-30-10-10--1.0;-25.249999999950013;-25.25;1.979670552901882E-12;3218
f1_5_2_NSGA2-10-10-10-29;-25.249898533211447;-25.25;4.018494749519734E-6;3000
f1_5_2_KalmanNSGA2-10-10-0.5-1.0;-25.082966165964724;-25.25;0.006637154404312658;3000
f1_5_2_NSGA2-10-10-300-100-0.2;-25.24999991162983;-25.25;3.499808783343112E-9;3010
f1_5_2_GBPSO-300-10;-25.25;-25.25;0.0;3000
f2_1_2_RS-300-10;1179.6847746138337;-209.88;2.0;3000
f2_1_2_GD-300-10--1.0;-208.20653791430678;-209.88;0.008005338292122759;961
f2_1_2_NGD-30-10-10--1.0;-209.8799996563139;-209.88;1.6375361279860806E-9;4113
f2_1_2_NSGA2-10-10-10-29;-209.3862270277735;-209.88;0.0023554149625974997;3000
f2_1_2_KalmanNSGA2-10-10-0.5-1.0;338.4003073134095;-209.88;2.0;3000
f2_1_2_NSGA2-10-10-300-100-0.2;-209.8799999999743;-209.88;1.2241864553595766E-13;3010
f2_1_2_GBPSO-300-10;-209.88;-209.88;0.0;3000
f2_2_2_RS-300-10;559.8879785389862;-92.09;2.0;3000
f2_2_2_GD-300-10--1.0;-91.64949577759906;-92.09;0.004794877884438509;991
f2_2_2_NGD-30-10-10--1.0;-92.08998899336206;-92.09;1.195204539633994E-7;3632
f2_2_2_NSGA2-10-10-10-29;-79.45397798456167;-92.09;0.14732107957267404;3000
f2_2_2_KalmanNSGA2-10-10-0.5-1.0;3214.248478476888;-92.09;2.0;3000
f2_2_2_NSGA2-10-10-300-100-0.2;-92.08999496077718;-92.09;5.472063161405029E-8;3010
f2_2_2_GBPSO-300-10;-92.09;-92.09;0.0;3000
f2_3_2_RS-300-10;1270.204277573001;-87.89;2.0;3000
f2_3_2_GD-300-10--1.0;-87.83299645040731;-87.89;6.487887270779682E-4;1141
f2_3_2_NGD-30-10-10--1.0;-87.88999389016553;-87.89;6.951683565127752E-8;4233
f2_3_2_NSGA2-10-10-10-29;56.97058468690126;-87.89;2.0;3000
f2_3_2_KalmanNSGA2-10-10-0.5-1.0;-67.90366554351151;-87.89;0.2565744170247605;3000
